id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
Bhs3eTyc+JGq6dApbGTteQ==,Propiedad,12/11/2019,12/11/2019,12/11/2019,-316381254,-607031231,Argentina,Santa Fe,Santa Fe,,,,,,1,40,40,0,,Mensual,Departamento - Centro,"Departamento en excelente ubicación a 150 mts. de Bv. Galvez y en pleno corazón de barrio Constituyentes zona Facultad de Ing. Quimica de la UNL. Comodidades:  1 dormitorio con placard empotrado, living comedor, cocina sectorizada, baño, patio chico seco con lavadero. Escriturado. Alquilado. Bajas expensas.<br>Consultas:<br>Oficina: (342) 4120107 (fijo)<br>La Rioja 2841<br>Cel: 342-4218976/ 342-5088301<br> Mat. 0474",Departamento,Venta
MUoAe2KUjzCeJRPEFy54Yg==,Propiedad,12/11/2019,31/12/9999,12/11/2019,-316106578,-60697294,Argentina,Santa Fe,Santa Fe,,,,,,1,50,50,,,Mensual,Departamento - Centro,"Hermoso y amplio Departamento en Barrio Sur ubicado frente a la Legislatura Provincial. Comodidades: 1 dormitorio con placar empotrado, living comedor, cocina sectorizada, lavadero cubierto sectorizado, baño completo, amplio balcón al frente.Edificio con ascensor.Escriturado.<br>Consultas:<br>Oficina: (342) 4120107 (fijo)<br>Cel: 342-4218976/342-5088301<br>La Rioja 2841<br> Mat. 0474<br><br>",Departamento,Venta
0rlEcn7UaS9TlOcJsODRuw==,Propiedad,12/11/2019,31/12/9999,12/11/2019,-316372233,-607169799,Argentina,Santa Fe,Santa Fe,,,,5,,,75,75,,,Mensual,Departamento venta,ASDASDAS,Departamento,Venta
FjQ/EjGfx/KgRP+/Knqx7w==,Propiedad,12/11/2019,19/11/2019,12/11/2019,-316016381,-606727289,Argentina,Santa Fe,Santa Fe,,,,6,,2,200,200,28000,ARS,Mensual,Casa - Santa Fe,"Gran propiedad en Alquiler!!!<br>Barrio Guadalupe Este, Calle Ayacucho 800<br>Casa de 3 dormitorios, con amplio patio y pileta.<br>Dos dormitorios con piso de Parquet y placares empotrados, baño completo, Amplio living comedor, gran cocina, cochera para dos autos, habitación de servicio con baño completo.<br>Galería a frente y a contrafrente.<br>Todos los servicios.<br>Precio: $28.000<br><br>API: $1000<br>TGI: $1200",Casa,Alquiler
jeC4BKDZrehg8OftDYhnRg==,Propiedad,05/04/2020,06/04/2020,05/04/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1500000,ARS,,Venta de casa (Sin Nombre),Casa con gran terreno a reciclar o demoler 2d baño cocina comedor diario y living comedor cochera,Otro,Venta
WnvwKh4oStMVBbU8T+DR+g==,Propiedad,05/04/2020,06/04/2020,05/04/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,2,,,2849000,ARS,,Venta de casa (Coutry los molinos),"Excelente lugar para ir viviendo una vida, tranquila y segura.",Otro,Venta
lrEvmXiVUL7m9Z4hJimg8w==,Propiedad,05/04/2020,06/04/2020,05/04/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1600000,ARS,,Venta de departamento (Pje Maciel),"Departamento ideal para estudiantes de la Universidad Católica, esta a menos de 150 mts",Otro,Venta
1m5AhL5VzO6chOnVtkEtsg==,Propiedad,05/04/2020,06/04/2020,05/04/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1200000,ARS,,Venta de departamento (1º de mayo 1400),"Departamento de un dormitorio con vestidor, excelente estado, cocina-comedor, antebaño y baño.",Otro,Venta
Yp0wbo32n/ZJIS58vzF6HQ==,Propiedad,05/04/2020,28/04/2020,05/04/2020,-316495707,-607095741,Argentina,Santa Fe,Santa Fe,,,,,,,,,169000,USD,,Terreno en venta de 181m2 ubicado en Otros Barrios,"Amplio terreno sobre Pasaje Bustamante 2200, Plaza del Soldado.  El mismo cuenta con una superficie total de 181,125 m2.",Otro,Venta
a0V6HMAf7rPcOA37ecamTA==,Propiedad,05/04/2020,28/04/2020,05/04/2020,-316355358,-606891663,Argentina,Santa Fe,Santa Fe,,,,,,,,,169000,USD,,Terreno en venta de 228m2 ubicado en Otros Barrios,"Gran terreno sobre la calle LavalleEl mismo cuenta con una superficie total de 228,765 m2 de los cuales Consultar m2 pueden destinarse a la construcción.  El acceso es de asfalto.",Otro,Venta
madAWKj+8NcOBrrVgV4cIw==,Propiedad,05/04/2020,28/04/2020,05/04/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,,,,2250000,ARS,,Terreno en venta de 1050m2 ubicado en Otros Barrios,"Excelente terreno ubicado en Villa California, Rincón, km 5. El mismo cuenta con una superficie total de 1050 m2. Medidas del terreno 25x42m. Terreno 4 sobre calle b del norte.",Otro,Venta
9/eytE23TYrFsT12DHef/Q==,Propiedad,05/04/2020,28/04/2020,05/04/2020,-316065139,-606762093,Argentina,Santa Fe,Santa Fe,,,,,,1,,,51000,USD,,Departamento en venta de 2 dormitorios en Otros Barrios,"Impecable departamento ubicado en calle Av.  Gral.  Paz 7100 (Pje.  Koch) a Estrenar. En su totalidad mide 86 m2, de los cuales 53 m2 son cubiertos y 33 m2 descubiertos. La unidad 5 es un interno desarrollado en planta baja.  Cuenta con tres ambientes: cocina-comedor, baño y dos dormitorios.  Además cuenta con un patio delantero y otro trasero.  El departamento se entrega con termotanque, cocina con horno, mesada y bajo mesada.  En Julio 2020.",Otro,Venta
ayskJwKT/paFi686Q5Yhew==,Propiedad,12/03/2020,16/07/2020,12/03/2020,,,Argentina,Santa Fe,Santa Fe,,,,,2,,,,,,Mensual,LOPEZ Y PLANES  3800,Casa/ Interno . 2 dor/ estar-comedor/ 1 baño .Patio delantero y patio trasero c/lavadero,Casa,Alquiler
oscPUP2k75Dua0oF3aSspQ==,Propiedad,12/03/2020,22/09/2020,12/03/2020,-31792962,-60857488,Argentina,Santa Fe,Santa Fe,,,,,,,450,,630000,ARS,,Lote 1 en TEMBE I PORÁ frente a la plaza,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: María Cecilia Masso - MLS ID # 261127-13Terrenos en Sauce Viejo, a metros de la curva FRAGA en el LOTEO "" TEMBE I PORÁ"", sobre la calle 12 a 150 m de la Ruta 11.<br>Se trata de 3 lotes contiguos sobre la calle principal frente a la plaza.<br>LOTE 1 - 485.75 m2 Medidas aprox.: 12m x 40m<br><br>Otros lotes disponibles: <br>LOTE 2 - 492 m2 Medidas aprox.: 12m x 41m<br>LOTE 34 - 704 m2 Medidas aprox.: 16m x 44m<br><br>Los tres suman un TOTAL de 1681,74 m2<br><br>",Lote,Venta
OISN/phNSFTdhU5ZyiCPew==,Propiedad,12/03/2020,26/05/2020,12/03/2020,,,Argentina,Santa Fe,Santa Fe,,,,,2,,,,,,Mensual,4 DE ENERO 3300,"Departamento en 4 DE ENERO 3300, Santa Fe, Santa Fe",Departamento,Alquiler
t+rksxJ8ID340pddpM7v6A==,Propiedad,12/03/2020,22/05/2020,12/03/2020,,,Argentina,Santa Fe,Santa Fe,,,,,1,,,,,,Mensual,LISANDRO DE LA TORRE  3200,"Dpto 1  dorm. a estrenar . cocina/com, baño . Balcon al frente ",Departamento,Alquiler
RVi8OkpUxOuNMVVcjN4+rg==,Propiedad,12/03/2020,29/06/2020,12/03/2020,,,Argentina,Santa Fe,Santa Fe,,,,,2,,,,,,Mensual,BELGRANO 3200,"dto P.B con ptio: 2 dormitorios, estar comedor, cocina",Departamento,Alquiler
zA9m4gUbnTia7RtLsxbZvA==,Propiedad,12/03/2020,27/06/2020,12/03/2020,-3165155,-60709441,Argentina,Santa Fe,Santa Fe,,,,,,,,,16000,USD,,VENTA COCHERA APTO CAMIONETA EN EDIFICIO SANCOR,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Yamil Roude - MLS ID # 420291069-143Se vende cochera en edificio Sancor ubicada en nivel y medio. <br>Edificio con destino a cocheras, integrado por subsuelos y pisos altos con circulación mediante rampas y con capacidad para 147 cocheras. <br>Se ubica en calle San Jerónimo entra Lisandro de la Torre y Juan de Garay, plena zona comercial de la ciudad. Consta de un amplio ingreso en planta baja mediante circulación en ambos sentidos.<br><br>Servicios: portón de seguridad próximamente automático, oficina de control, cámaras de seguridad en todos los pisos, servicio contra incendio, ascensor a nivel de cada planta, servicio sanitario.<br>Los espacios para estacionamiento son de amplias dimensiones separados por isletas; hay visibilidad de circulación, gran espacio de maniobras, luminosidad y ventilación.<br>Salida directa por ascensor al edificio que sale a calle San Martín de 90 departamentos.",Cochera,Venta
XIB8oEWbS+yUGy8/uylMWA==,Propiedad,12/03/2020,27/06/2020,12/03/2020,-3.16513E+11,-6.07096E+11,Argentina,Santa Fe,Santa Fe,,,,,,,,,15000,USD,,VENTA COCHERA EDIFICIO SANCOR,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Yamil Roude - MLS ID # 420291069-145Se vende cochera en edificio Sancor ubicada en nivel y medio. <br>Edificio con destino a cocheras, integrado por subsuelos y pisos altos con circulación mediante rampas y con capacidad para 147 cocheras. <br>Se ubica en calle San Jerónimo entra Lisandro de la Torre y Juan de Garay, plena zona comercial de la ciudad. Consta de un amplio ingreso en planta baja mediante circulación en ambos sentidos.<br><br>Servicios: portón de seguridad próximamente automático, oficina de control, cámaras de seguridad en todos los pisos, servicio contra incendio, ascensor a nivel de cada planta, servicio sanitario.<br>Los espacios para estacionamiento son de amplias dimensiones separados por isletas; hay visibilidad de circulación, gran espacio de maniobras, luminosidad y ventilación.<br>Salida directa por ascensor al edificio que sale a calle San Martín de 90 departamentos.",Cochera,Venta
QD1lmqolWcKKjS9SWhCq4Q==,Propiedad,12/03/2020,02/09/2020,12/03/2020,-31656599,-60708348,Argentina,Santa Fe,Santa Fe,,,,,,,13,12,14000,USD,,COCHERA EN VENTA 25 DE MAYO 1664 - BARRIO SUR,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Alejandra Gabrielli - MLS ID # 420121180-11Cochera a la venta ubicadas en Calle 25 de mayo 1600, entre Gral Lopez y Monseñor Zaspe. <br>Atención inversor! A solo 150mts, Plaza 25 de Mayo, Colegio Inmaculada, Facultad de Cs. Economicas, Casa de Gobierno y Palacio de Tribunales.<br>Cochera N° 13 en planta baja <br>Portón automatizado. <br>Bajas expensas ($200 finales)",Cochera,Venta
kfm1wwdBTW9W2WD7OIa1jg==,Propiedad,12/03/2020,02/09/2020,12/03/2020,-31656599,-60708348,Argentina,Santa Fe,Santa Fe,,,,,,,13,12,14000,USD,,COCHERA EN VENTA 25 DE MAYO 1664 - BARRIO SUR,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Alejandra Gabrielli - MLS ID # 420121180-10Cochera a la venta ubicadas en Calle 25 de mayo 1600, entre Gral Lopez y Monseñor Zaspe. <br>Atención inversor! A solo 150mts, Plaza 25 de Mayo, Colegio Inmaculada, Facultad de Cs. Economicas, Casa de Gobierno y Palacio de Tribunales.<br>Cocheras N° 10 en subsuelo<br>Portón automatizado. <br>Bajas expensas ($200 finales)",Cochera,Venta
BdK93gbOUQNC45GOFRiTZg==,Propiedad,12/03/2020,13/03/2020,12/03/2020,-315942867,-606839873,Argentina,Santa Fe,Santa Fe,,,,,,,,,1700000,ARS,,Venta de departamento (Berutti y Alvear),"RAICESINMOBILIARIA VENTAAPROVECHA ULTIMAS 2 UNIDADES DISPONIBLESEXCELENTE  precio de Contado $850. 000FORMA DE PAGO Entrega (a convenir) saldo hasta 60 cuotaUbicados en calle Alvear y Berutti, Zona en total crecimientoEl mismo cuenta en PB con patio y-o cochera (abierta) comedor-estar, cocina- , en PA 1 Bano y 1 Dormitorio.",Otro,Venta
In9Q2gcKqvzZU1wcpxVvoQ==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316355358,-606891663,Argentina,Santa Fe,Santa Fe,,,,,,,,,169000,USD,,Terreno en venta de 228m2 ubicado en Otros Barrios,"Gran terreno sobre la calle LavalleEl mismo cuenta con una superficie total de 228,765 m2 de los cuales Consultar m2 pueden destinarse a la construcción.  El acceso es de asfalto.",Otro,Venta
X4oivhzoZkhkwb1EPuAvTA==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316428037,-606880994,Argentina,Santa Fe,Santa Fe,,,,,,,,,88000,USD,,Terreno en venta de 99m2 ubicado en Otros Barrios,"Excelente terreno ubicado sobre la calle Dorrego 3100, Barrio Candioti Sur.  El mismo cuenta con una superficie total de 100 m2 aprox.  Ubicado a 1 cuadra de Av.  L.  Alem.",Otro,Venta
XWEkQ9RpEdQ1m8WW8XlsGw==,Propiedad,12/03/2020,26/08/2020,12/03/2020,-31637452,-60721951,Argentina,Santa Fe,Santa Fe,,,,6,2,1,112,65,55000,USD,,Hermosa casa Interna recién reciclada.,"Corredor Responsable: MARCOS PROVVIDENTI - CCI SANTA FE MAT. N° 0198Contacto: Debora Fernandez - MLS ID # 421321010-5<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Casa interna con excelente ubicación, a unas cuadras del centro,  con fácil acceso a los puntos principales de la ciudad.<br>De construcción solida,  luminosa, con excelente distribución de ambientes y dimensiones.<br>Se encuentra ubicada frente a una cuadra corta lo que le permite tener vista directa en diagonal a la arboleda del Parque Garay, agregando un plus de mucho verde que hace el lugar mucho mas agradable que otros puntos del mismo barrio.<br>Posee cocina - Comedor, todo integrado en un mismo ambiente (la cocina totalmente amoblada c/mesada-bajo mesada,  alacena, y calefon).<br>Baño completo y dos dormitorios amplios y luminosos. Ambos con placares de madera. <br>Tiene dos patios, uno al ingreso que posibilita el ingreso de luz y aire al comedor, cocina y una de las habitaciones y otro patio de mayor tamaño con lavadero en la parte trasera.<br>La casa esta recién reciclada, reparada y pintada en casi su totalidad.<br>UBICACIÓN Localizado en Barrio Roma, zona cercana al céntrica, con fácil acceso a los puntos principales de la ciudad. Todas las lineas de transporte publico.<br>En la ubicación el valor agregado radica en estar frente al Parque Garay, un amplio pulmón verde.<br>",Casa,Venta
f9P7I2vNGW511cxW4FtfRQ==,Propiedad,12/03/2020,05/08/2020,12/03/2020,-31777833,-60842822,Argentina,Santa Fe,Santa Fe,,,,5,2,1,343,100,4500000,ARS,,CASA EN SAUCE VIEJO CON HERMOSA PILETA,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Darío Romero - MLS ID # 261124-20Casa muy cómoda de dos dormitorios, con cocina/comedor amplio y moderno. Garage para dos vehículos, utilizable como quincho/galería. Asador en patio con una pileta de 9 x 4 con sistema de filtrado y bomba Vulcano.",Casa,Venta
cBzX6TW8CKn0cSFIGI01SQ==,Propiedad,12/03/2020,23/07/2020,12/03/2020,-31639339,-60713615,Argentina,Santa Fe,Santa Fe,,,,2,1,1,45,42,,,Mensual,DEPARTAMENTO SUR VI. Gdor. Crespo 3270.,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Néstor Raul Del Valle - MLS ID # 420121153-188Departamento de 1 dormitorio, estar - comedor, cocina, lavadero, 1 baño y balcón. <br>Superficie total: 45 m2. <br>Orientación Norte y Sur. <br>FORMA DE PAGO: ENTREGA 20%. SALDO HASTA 48 CUOTAS.<br>ENTREGA DEPARTAMENTO: MEDIADOS 2021.<br><br>CALIDAD CONSTRUCTIVA:<br>- Carpintería exterior de aluminio.<br>- Paredes exteriores revestidas con material de frente de 1° calidad.<br>- Pisos cerámicos de 1° calidad.<br>- Cocinas y baños con revestimientos cerámicos con guardas.<br>- Puertas de ingreso macizas de 1° calidad.<br>- Puertas puerta placas interiores de 1° línea.<br>- Mueble de cocina con bajo mesada y mesada de granito natural diseñadas a medida. - Calefón de 1o marca.<br>- Grifería de 1o marca.<br>- Artefactos sanitarios y accesorios de 1o marca<br>- Baños revestidos en cerámicos de 1o calidad<br>- Instalación de agua fría y caliente termo-fusionada.<br>- Instalación para TV por cable, internet, telefonía y portero eléctrico. <br><br>CARACTERISTICAS DEL EDIFICIO:<br>- Edificio de PB y 8 niveles superiores ubicado en calle Crespo 3270, pleno barrio Constituyentes. - Dimensiones del lote: 9.00m x 19.83m<br>- 12 departamentos de 1 dormitorio y 4 monoambientes.<br>- 6 Cocheras cubiertas. <br>- Hall de ingreso con lobby de espera jerarquizado en doble altura - Accionamiento automático de luces en palieres.<br>- Amplios balcones con excelentes visuales.<br><br><br><br>",Departamento,Venta
Z5hQ09UPbf7UpB1imV6D4w==,Propiedad,12/03/2020,27/06/2020,12/03/2020,-31639846,-6070869,Argentina,Santa Fe,Santa Fe,,,,4,2,1,73,58,,,Mensual,FIDEICOMISO Depto. 2 dorm a estrenar en Santa Fe,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Lautaro Beron - MLS ID # 420291032-126Departamento de 2 dorm a estrenar en Edificio Campanarios 27, en zona céntrica de la ciudad de Santa Fe, sobre calle Primero de Mayo entre Crespo y Suipacha.<br><br>Los deptos. de este Edificio cuentan con ambientes de dimensiones generosas: estares de 3 x 5 mts., dormitorios de 3 x 3 mts. más superficie de placard, cocinas de 3,50 x 1,50 m, y balcones de 4,15 x 1,10 mts.<br>Las puertas de ingreso a los departamentos son de seguridad y las interiores son de  madera tipo placa marca Oblak; todas de doble contacto y primera calidad. Los pisos son de cerámica esmaltada de excelente calidad al igual que los revestimientos de paredes de cocina y baños. Las aberturas exteriores son de aluminio de alta prestación línea Módena color blanco y en todos los dormitorios cuentan además con cortina de enrollar.<br>Las cocinas provistas con conexiones para lavarropas y griferías, están totalmente equipadas con muebles de cocina marca Pressiso, una compañía con una larga trayectoria en el mercado y excelente calidad. Son de melanina, con mesada de granito natural, bacha de acero inoxidable marca Johnson, mueble bajo mesada y alacena. Se proveen artefactos de cocinas a gas, marca FLORENCIA (o similar) con 4 hornallas y horno autolimpiante. Y calefones a gas, marca LONGVIE (o similar).<br>Cada dormitorio dispone de placard marca Pressiso, de melanina, empotrado, con puertas corredizas e interiores incluidos.<br>Instalación eléctrica completa, entrada de TV, portero eléctrico, boca para teléfono. Instalación para calefactor en estar comedor.<br><br>Características generales del edificio:<br>-15 Pisos<br>-Departamentos de 1 dormitorio;<br>-Pisos de 2 y 3 dormitorios;<br>-Un exclusivo piso de 2 dormitorios con amplias terrazas;<br>-14 cocheras techadas con comando a distancia para apertura y cierre;<br>-Ascensor automático de última generación<br>-Excelente Ubicación<br><br>Construye Saux Wernly S.A., empresa con 36 años de experiencia en construcción y desarrollo de emprendimientos inmobiliarios en la región. <br>En esta ocasión, Campanarios 27 es un emprendimiento que supone un edificio con bajo costo de mantenimiento de los espacios comunes y por ende bajas expensas en el futuro. <br>Sus unidades contarán con una conveniente posibilidad de reventa o alquiler, gracias a la ubicación y características del edificio. <br><br>Fecha de entrega: 2021 (el plazo de financiación acompaña tiempo de obra del edificio).<br>Forma de ingreso al Fideicomiso flexible. Consultar.<br><br>IVANA BATLLE CASAS, Corredora Inmobiliaria CCI SANTA FE MAT. N° 0149<br><br><br><br>",Departamento,Venta
bPchif58gNecrqrV+h7bAg==,Propiedad,12/03/2020,27/06/2020,12/03/2020,-31640321,-60708561,Argentina,Santa Fe,Santa Fe,,,,2,1,1,59,47,,,Mensual,FIDEICOMISO Depto. 1 dorm a estrenar en Santa Fe,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Lautaro Beron - MLS ID # 420291032-125Departamento de 1 dorm a estrenar en Edificio Campanarios 27, en zona céntrica de la ciudad de Santa Fe, sobre calle Primero de Mayo entre Crespo y Suipacha.<br><br>Los deptos. de este Edificio cuentan con ambientes de dimensiones generosas: estares de 3 x 5 mts., dormitorios de 3 x 3 mts. más superficie de placard, cocinas de 3,50 x 1,50 m, y balcones de 4,15 x 1,10 mts.<br>Las puertas de ingreso a los departamentos son de seguridad y las interiores son de  madera tipo placa marca Oblak; todas de doble contacto y primera calidad. Los pisos son de cerámica esmaltada de excelente calidad al igual que los revestimientos de paredes de cocina y baños. Las aberturas exteriores son de aluminio de alta prestación línea Módena color blanco y en todos los dormitorios cuentan además con cortina de enrollar.<br>Las cocinas provistas con conexiones para lavarropas y griferías, están totalmente equipadas con muebles de cocina marca Pressiso, una compañía con una larga trayectoria en el mercado y excelente calidad. Son de melanina, con mesada de granito natural, bacha de acero inoxidable marca Johnson, mueble bajo mesada y alacena. Se proveen artefactos de cocinas a gas, marca FLORENCIA (o similar) con 4 hornallas y horno autolimpiante. Y calefones a gas, marca LONGVIE (o similar).<br>Cada dormitorio dispone de placard marca Pressiso, de melanina, empotrado, con puertas corredizas e interiores incluidos.<br>Instalación eléctrica completa, entrada de TV, portero eléctrico, boca para teléfono. Instalación para calefactor en estar comedor.<br><br>Características generales del edificio:<br>-15 Pisos<br>-Departamentos de 1 dormitorio;<br>-Pisos de 2 y 3 dormitorios;<br>-Un exclusivo piso de 2 dormitorios con amplias terrazas;<br>-14 cocheras techadas con comando a distancia para apertura y cierre;<br>-Ascensor automático de última generación<br>-Excelente Ubicación<br><br>Construye Saux Wernly S.A., empresa con 36 años de experiencia en construcción y desarrollo de emprendimientos inmobiliarios en la región. <br>En esta ocasión, Campanarios 27 es un emprendimiento que supone un edificio con bajo costo de mantenimiento de los espacios comunes y por ende bajas expensas en el futuro. <br>Sus unidades contarán con una conveniente posibilidad de reventa o alquiler, gracias a la ubicación y características del edificio. <br><br>Fecha de entrega: 2021 (el plazo de financiación acompaña tiempo de obra del edificio).<br>Forma de ingreso al Fideicomiso flexible. Consultar.<br><br>IVANA BATLLE CASAS, Corredora Inmobiliaria CCI SANTA FE MAT. N° 0149<br><br><br><br>",Departamento,Venta
Tr6FpKUFowx2newE+NAiYg==,Propiedad,12/03/2020,15/03/2020,12/03/2020,-316106578,-60697294,Argentina,Santa Fe,Santa Fe,,,,4,3,1,80,80,105000,USD,,VENDO AMPLIO DEPARTAMENTO CON COCHERA ,"Vendo departamento de trés dormitorios con cochera !!!!La propiedad posee amplia cocina , living comedor , pasillo intimo que lleva a trés cómodos dormitorios y baño. Además, cochera para que te quedes seguro y cómodo. Ideal para vivir !!! Para más información, llámanos al: -08108887475.Para una atención telefónica personalizada comunicarse de 08:00 a 12:30 Hs. y de 14:00 a 20:00 Hs.Lorena Curcho Corredor Inmobiliario Matrícula 0191. Santa Fe. ArgentinaVentas en Argentina, Uruguay, Panamá y Miami. Contacto desde Argentina: 0810 888 7475 / Resto del mundo: +5493425167638Sitio Web: https:// @libertadorrosario",Departamento,Venta
uiCtNUqaCjXQHhAIP2bs2w==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316065139,-606762093,Argentina,Santa Fe,Santa Fe,,,,,,1,,,41000,USD,,Departamento en venta de 1 dormitorios en Otros Barrios,"Magnífico departamento en Av.  Gral.  Paz 7100 (Pje.  Koch) a estrenar. Desarrollado en planta baja con ingreso independiente.  Cuenta con dos ambientes: comedor-cocina, baño, un dormitorio y un pequeño patio.  El departamento se entrega con termotanque, cocina con horno, mesada y bajo mesada.  Entrega Julio 2020.",Otro,Venta
wkZws59YvcqUvaDapT60mw==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316065139,-606762093,Argentina,Santa Fe,Santa Fe,,,,,,1,,,51000,USD,,Departamento en venta de 2 dormitorios en Otros Barrios,"Impecable departamento ubicado en calle Av.  Gral.  Paz 7100 (Pje.  Koch) a Estrenar. En su totalidad mide 86 m2, de los cuales 53 m2 son cubiertos y 33 m2 descubiertos. La unidad 5 es un interno desarrollado en planta baja.  Cuenta con tres ambientes: cocina-comedor, baño y dos dormitorios.  Además cuenta con un patio delantero y otro trasero.  El departamento se entrega con termotanque, cocina con horno, mesada y bajo mesada.  En Julio 2020.",Otro,Venta
YtC3tHq3i9UWuMlUHd2Tsg==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316180673,-606852979,Argentina,Santa Fe,Santa Fe,,,,,,1,,,110000,USD,,Casa en venta de 2 dormitorios c/ cochera en Otros Barrios,"Inmejorable casa en la calle Mitre 5700. El terreno en su totalidad mide 120m2. Se compone de cuatro ambientes: living-comedor, cocina-comedor diario, dos dormitorios, baño y pequeño cuarto de guardado. Terraza con asador, cochera y pequeño patio seco o cochera pasante para 2 autos.",Otro,Venta
TG4xHkDKx4Ms6YOt9YOZ+Q==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316065139,-606762093,Argentina,Santa Fe,Santa Fe,,,,,,1,,,39000,USD,,Departamento en venta de 1 dormitorios en Otros Barrios,"Hermoso departamento a Estrenar en Av.  Gral Paz 7100 (Pje.  koch).  Interno desarrollado en planta baja. Cuenta con dos ambientes: cocina-comedor, baño, un dormitorio y un pequeño patio al frente.  El departamento se entrega con termotanque, cocina con horno, mesada y bajo mesada.  En Julio de 2020.",Otro,Venta
KV5l8dLlecDBKHy7qUXLZA==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316416038,-607026821,Argentina,Santa Fe,Santa Fe,,,,,,1,,,55000,USD,,Departamento en venta de 1 dormitorios en Otros Barrios,"Hermoso departamento en Gdor.  Crespo y Rivadavia, Apto uso profesional, hoy en día se utiliza como oficina. En su totalidad mide 60 m2, Cuenta con tres ambientes: living-comedor amplio, un dormitorio, un baño y  cocina separada.  Además tiene una baulera. Se ubica al frente en 1º piso por escalera.",Otro,Venta
9ys/1tlvkr5XvXBX03BQig==,Propiedad,12/03/2020,28/04/2020,12/03/2020,-316419307,-607103794,Argentina,Santa Fe,Santa Fe,,,,,,1,,,95000,USD,,Venta de departamento (4 de Enero 2850),"Dpto 1 Dormitorio al Contrafrente, Living - Comedor, Cocina sectorizada, Baño y Balcón",Otro,Venta
oBPyKehZ8KRSTXwPtWWsnQ==,Propiedad,12/03/2020,25/03/2020,12/03/2020,-31631277,-60707681,Argentina,Santa Fe,Santa Fe,,,,6,3,2,119,168,25000,ARS,,Casa en alquiler a 2 cuadras de Boulevard!,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Nicolas Moor - MLS ID # 420121175-16Amplia casa en el corazón de barrio Mariano Comas. A 200 mts de boulevard Pellegrini, cuenta con entidades educativas cercanas, comercios y líneas de transporte público.<br>La propiedad se encuentra desarrollada en dos plantas. En PB cuenta con cochera, living amplio, cocina comedor, baño completo y patio seco. En la PA contamos con un amplio espacio de usos múltiples, 3 dormitorios y un gran baño.<br>",Casa,Alquiler
2mKk4/tTc5w5q8Tx0rNW6g==,Propiedad,12/03/2020,31/03/2020,12/03/2020,-31596942,-60670455,Argentina,Santa Fe,Santa Fe,,,,3,2,2,165,100,15000,ARS,,"DUPLEX, 2 DOR. PATIO VERDE Y COCHERA","Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Julieta Piccioni - MLS ID # 420121147-116La unidad se desarrolla de la siguiente manera: en planta baja patio y cochera, en primer piso espacio social, balcón con lavadero y baño; y en segundo piso, 2 dormitorios, uno en suite y otro baño.<br>Se trata de un condominio de seis departamentos ubicado en esquina con frente al sur y al este. El proyecto se sitúa en el borde principal de una plaza pública sobre la avenida, lo que hace estar rodeado de vegetación abundante permitiendo el contacto diario con la naturaleza.<br>",Departamento,Alquiler
